brand,model,year,mileage,engine,engine_size,transmission,automatic_transmission,fuel_type,drivetrain,min_mpg,max_mpg,damaged,first_owner,personal_using,turbo,alloy_wheels,adaptive_cruise_control,navigation_system,power_liftgate,backup_camera,keyless_start,remote_start,sunroof/moonroof,automatic_emergency_braking,stability_control,leather_seats,memory_seat,third_row_seating,apple_car_play/android_auto,bluetooth,usb_port,heated_seats,interior_color,exterior_color,price,drive_train_dummies,performance engine,fuel_type_dummies,efficiency
Volkswagen,Jetta GLI 2.0T S,2019.0,41155.0,2.0L I4 16V GDI DOHC Turbo,2.0,7-Speed Automatic with Auto-Shift,1.0,Gasoline,Front-wheel Drive,20.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Titan Black,Tornado Red,21888.0,3,0,1.0,1.0
FIAT,124 Spider Lusso,2019.0,26627.0,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,26.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Nero,Hypnotique Red,24848.0,3,0,1.0,1.0
Land,Rover Range Rover Evoque Pure Plus,2013.0,73074.0,"2L I-4 gasoline direct injection, DOHC, variable valve control,",2.0,Automatic,1.0,Gasoline,Four-wheel Drive,21.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Almond/Espresso,Dark Blue,19989.0,1,0,1.0,1.0
Mitsubishi,Outlander Sport ES,2015.0,49971.0,2.0L I4 16V MPFI DOHC,2.0,Automatic CVT,1.0,Gasoline,Four-wheel Drive,19.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Black,Pearl White,16998.0,1,0,1.0,1.0
BMW,440 Gran Coupe i xDrive,2018.0,57892.0,3.0L I6 24V GDI DOHC Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,21.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Imperial Blue Metallic,32888.0,1,1,1.0,1.0
Hyundai,Palisade Calligraphy,2022.0,4627.0,3.8L V6 24V GDI DOHC,3.8,8-Speed Automatic,1.0,Gasoline,Front-wheel Drive,30.0,33.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Black,Abyss Black Pearl,51540.0,3,1,1.0,1.0
Mercedes-Benz,E-Class E 450 4MATIC,2020.0,31797.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,9-Speed Automatic,1.0,Gasoline,Four-wheel Drive,17.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Black,Selenite Gray Metallic,48998.0,1,1,1.0,0.0
Jaguar,E-PACE SE,2020.0,37257.0,2.0L I4 16V GDI DOHC Turbo,2.0,9-Speed Automatic,1.0,Gasoline,Four-wheel Drive,15.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Ebony / Ebony,Santorini Black,31998.0,1,0,1.0,0.0
Mitsubishi,Outlander ES,2022.0,17132.0,2.5L I4 16V GDI DOHC,2.5,Automatic CVT,1.0,Gasoline,Four-wheel Drive,24.0,30.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Black,Black Diamond,28989.0,1,0,1.0,1.0
Jaguar,F-TYPE S,2015.0,22969.0,3.0L V6 24V GDI DOHC Supercharged,3.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,21.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Mineral,Italian Racing Red,38998.0,3,1,1.0,1.0
Cadillac,CT5-V V-Series Blackwing,2023.0,3346.0,6.2L V8 16V GDI OHV Supercharged,6.2,Manual,0.0,Gasoline,Rear-wheel Drive,14.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Jet Black,Summit White,109900.0,3,1,1.0,0.0
Toyota,Highlander Hybrid Base (CVT),2008.0,190344.0,3.3L V6 24V MPFI DOHC Hybrid,3.3,Automatic CVT,1.0,Hybrid,Four-wheel Drive,25.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ash,Iced Amethyst Mica,7600.0,1,1,2.0,1.0
Maserati,Levante S,2020.0,58846.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,14.0,20.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Bianco,38550.0,1,1,1.0,0.0
Maserati,Levante GranLusso,2018.0,55416.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,14.0,18.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Dark Brown,Blu,31999.0,1,1,1.0,0.0
Nissan,Frontier SE King Cab,2005.0,95200.0,4.0L V6 24V MPFI DOHC,4.0,5-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,15.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gray,Storm Gray Clearcoat Metallic,9995.0,3,1,1.0,0.0
Nissan,Titan PRO-4X,2019.0,51315.0,5.6L V8 32V GDI DOHC,5.6,7-Speed Automatic,1.0,Gasoline,Four-wheel Drive,19.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Black,Gray,34995.0,1,1,1.0,1.0
Audi,Q7 45 Premium,2020.0,37205.0,2.0L I4 16V GDI DOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,19.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Black,Night Black,41500.0,1,0,1.0,1.0
Volkswagen,Atlas 3.6 V6 SE w/ Technology,2021.0,30833.0,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,24.0,34.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Titan Black,Pyrite Silver Metallic,33299.0,1,1,1.0,1.0
Mercedes-Benz,C-Class C 300 4MATIC,2017.0,45263.0,2.0L I4 16V GDI DOHC Turbo,2.0,7-Speed Automatic,1.0,Gasoline,Four-wheel Drive,13.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Saddle Brown / Black,Selenite Gray Metallic,26981.0,1,0,1.0,0.0
Maserati,Levante GT,2022.0,2349.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Black,Grigio Maratea Metallic,77994.0,1,1,1.0,0.0
Cadillac,CT6 3.0L Twin Turbo Platinum,2016.0,65313.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,18.0,25.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Very Light Cashmere,Black Raven,29668.0,1,1,1.0,1.0
Audi,Q7 45 Premium Plus,2020.0,35651.0,"2L I-4 gasoline direct injection, DOHC, variable valve control,",2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,19.0,23.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Metro Gray,Navarra Blue Metallic,43393.0,1,0,1.0,1.0
Kia,K5 LXS,2021.0,68375.0,1.6L I4 16V GDI DOHC Turbo,1.6,8-Speed Automatic,1.0,Gasoline,Front-wheel Drive,24.0,34.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Black,Everlasting Silver,21355.0,3,0,1.0,1.0
Volvo,S90 T5 Momentum,2018.0,20523.0,2.0L I4 16V GDI DOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,23.0,32.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Blond,Mussel Blue Metallic,28999.0,1,0,1.0,1.0
Ford,Expedition Limited,2021.0,23775.0,3.5L V6 24V PDI DOHC Twin Turbo,3.5,10-Speed Automatic,1.0,Gasoline,Four-wheel Drive,17.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Ebony,Blue,56847.0,1,1,1.0,0.0
Cadillac,CTS 3.6L Luxury,2016.0,45518.0,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,17.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Jet Black,Black Raven,22895.0,3,1,1.0,1.0
Maserati,Ghibli S Q4,2017.0,27023.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,13.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Nero,Nero Ribelle Mica,33743.0,1,1,1.0,0.0
Alfa,Romeo Stelvio Ti,2018.0,72125.0,2.0L I4 16V GDI SOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,23.0,31.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Montecarlo Blue Metallic,19999.0,1,0,1.0,1.0
Alfa,Romeo Giulia Ti,2021.0,30619.0,2.0L I4 16V GDI SOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,22.0,28.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Tan Black,Vulcano Black Metallic,32847.0,3,0,1.0,1.0
Jaguar,XJ XJL Portfolio,2015.0,124794.0,3.0L V6 24V GDI DOHC Supercharged,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,21.0,28.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Jet / Jet Ivory,Polaris White,18962.0,1,1,1.0,1.0
Porsche,Panamera 4,2012.0,63604.0,3.6L V6 24V GDI DOHC,3.6,7-Speed Automatic with Auto-Shift,1.0,Gasoline,Four-wheel Drive,19.0,23.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Luxor Beige,Blue,25001.0,1,1,1.0,1.0
Volkswagen,Jetta GLI 2.0T Autobahn,2022.0,15319.0,2.0L I4 16V GDI DOHC Turbo,2.0,7-Speed Automatic,1.0,Gasoline,Front-wheel Drive,17.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Titan Black,Deep Black Pearl Effect,30985.0,3,0,1.0,0.0
Maserati,Ghibli Base,2018.0,33498.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,16.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Sabbia,White,38500.0,3,1,1.0,0.0
Mazda,CX-9 Carbon Edition,2023.0,7014.0,2.5L,2.5,6-Speed Automatic,1.0,Gasoline,Four-wheel Drive,20.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Red,Polymetal Gray Metallic,41939.0,1,0,1.0,1.0
BMW,M760 i xDrive,2019.0,36536.0,6.6L V12 48V GDI DOHC Twin Turbo,6.6,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,13.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Black,Singapore Gray Metallic,65977.0,1,1,1.0,0.0
FIAT,124 Spider Classica,2018.0,27801.0,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,26.0,35.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Nero,Black,17999.0,3,0,1.0,1.0
Lexus,ES 300h Base,2020.0,20620.0,2.5L I4 16V PDI DOHC Hybrid,2.5,Automatic CVT,1.0,Hybrid,Front-wheel Drive,19.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Flaxen,Nebula Gray Pearl,39995.0,3,0,2.0,1.0
BMW,750 i xDrive,2020.0,37939.0,4.4L V8 32V GDI DOHC Twin Turbo,4.4,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,17.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Mocha,Carbon Black Metallic,58995.0,1,1,1.0,1.0
Toyota,Tacoma TRD Sport,2018.0,18015.0,3.5L V6 24V PDI DOHC,3.5,6-Speed Automatic,1.0,Gasoline,Four-wheel Drive,18.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Graphite,Silver,35301.0,1,1,1.0,0.0
Nissan,Maxima Platinum,2023.0,485.0,3.5L V6 24V GDI DOHC,3.5,Automatic CVT,1.0,Gasoline,Front-wheel Drive,13.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Charcoal,Gun Metallic,44292.0,3,1,1.0,0.0
Cadillac,ATS 2.5L,2016.0,56700.0,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2.5,8-Speed A/T,0.0,Gasoline,Rear-wheel Drive,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Gray,Red,16200.0,3,0,1.0,1.0
Jeep,Grand Cherokee Limited,2020.0,31931.0,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,21.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Black,Diamond Black,31450.0,1,1,1.0,0.0
FIAT,500 Pop,2012.0,74200.0,"MultiAir 1.4L I-4 variable valve control, engine with 101HP",1.4,"Automatic, 6-Spd",1.0,Gasoline,Front-wheel Drive,30.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Red/Tan,Red,10500.0,3,0,1.0,1.0
Audi,A6 45 Premium,2020.0,9196.0,2.0L I4 16V GDI DOHC Turbo,2.0,7-Speed Automatic with Auto-Shift,1.0,Gasoline,Four-wheel Drive,24.0,32.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Black,Vesuvius Gray Metallic,42888.0,1,0,1.0,1.0
Jeep,Wrangler Unlimited Rubicon,2017.0,91704.0,3.6L V6 24V MPFI DOHC,3.6,5-Speed Automatic,1.0,Gasoline,Four-wheel Drive,18.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Black,Black Clearcoat,30788.0,1,1,1.0,1.0
Jeep,Grand Cherokee L Limited,2023.0,6325.0,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,15.0,19.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Global Black,Diamond Black,49350.0,1,1,1.0,0.0
Chevrolet,Suburban LT,2021.0,27305.0,3.0L I6 24V DDI DOHC Turbo Diesel,3.0,10-Speed Automatic,1.0,Diesel,Four-wheel Drive,15.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Jet Black,Midnight Blue Metallic,63500.0,1,1,4.0,0.0
Land,Rover Discovery HSE,2020.0,48815.0,3.0L V6 24V GDI DOHC Supercharged,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Ebony / Ebony,Silicon Silver,40983.0,1,1,1.0,0.0
Chevrolet,Tahoe Premier,2021.0,59170.0,5.3L V8 16V GDI OHV,5.3,10-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,16.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Jet Black,Satin Steel Metallic,57000.0,3,1,1.0,0.0
BMW,528 i,2014.0,82277.0,2.0L I4 16V GDI DOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,23.0,34.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Black,16995.0,3,0,1.0,1.0
BMW,M8 Gran Coupe Gran Coupe,2021.0,15226.0,4.4L V8 32V GDI DOHC Twin Turbo,4.4,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,15.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Gray Metallic,119999.0,1,1,1.0,0.0
Volkswagen,Golf Alltrack TSI SE,2019.0,33453.0,1.8L I4 16V GDI DOHC Turbo,1.8,6-Speed Automatic with Auto-Shift,1.0,Gasoline,Four-wheel Drive,18.0,24.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Beige,Deep Black Pearl Effect,29995.0,1,0,1.0,1.0
Porsche,718 Cayman Base,2018.0,40000.0,"2L H-4 gasoline direct injection, DOHC, VarioCam Plus variable v",2.0,Manual,0.0,Gasoline,Rear-wheel Drive,15.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Black,Chalk Metallic,64900.0,3,0,1.0,0.0
Hyundai,Tucson GLS,2010.0,89482.0,2.4L I4 16V MPFI DOHC,2.4,6-Speed Automatic,1.0,Gasoline,Front-wheel Drive,20.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taupe,Cotton White,9500.0,3,0,1.0,1.0
Jeep,Grand Cherokee SRT,2015.0,72577.0,6.4L V8 16V MPFI OHV,6.4,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,18.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Black,Granite Crystal Clearcoat Metallic,39927.0,1,1,1.0,1.0
Jaguar,F-PACE S,2020.0,32745.0,3.0L V6 24V GDI DOHC Supercharged,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Pimento Red,Eiger Grey,49900.0,1,1,1.0,0.0
Mitsubishi,Outlander SE,2019.0,77092.0,2.4L I4 16V MPFI SOHC,2.4,Automatic CVT,1.0,Gasoline,Front-wheel Drive,23.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Black,Rally Red Metallic,17199.0,3,0,1.0,1.0
Audi,A3 1.8T Premium,2015.0,116287.0,"1.8L I-4 gasoline direct injection, DOHC, variable valve control",1.8,Automatic,1.0,Gasoline,Front-wheel Drive,23.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Black,Glacier White Metallic,12999.0,3,0,1.0,1.0
Hyundai,Sonata SE,2022.0,24008.0,2.5L I4 16V PDI DOHC,2.5,8-Speed Automatic,1.0,Gasoline,Front-wheel Drive,27.0,33.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Dark Gray,Quartz White,24057.0,3,0,1.0,1.0
Volvo,S60 Polestar,2017.0,44882.0,2.0L I4 16V GDI DOHC,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,18.0,26.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Black,Silver,33300.0,1,0,1.0,1.0
Cadillac,Catera,2001.0,110370.0,3.0L V6 24V MPFI DOHC,3.0,4-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,14.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Neutral,Sage,2995.0,3,1,1.0,0.0
Nissan,Altima 2.5 S,2012.0,28639.0,2.5L I4 16V MPFI DOHC,2.5,Automatic CVT,1.0,Gasoline,Front-wheel Drive,14.0,19.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Tan,Winter Frost Pearl,18998.0,3,0,1.0,0.0
Kia,Carnival SX Prestige,2022.0,19797.0,3.5L V6 24V PDI DOHC,3.5,8-Speed Automatic,1.0,Gasoline,Front-wheel Drive,23.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Tucsan Umber,Snow White Pearl,49973.0,3,1,1.0,1.0
Maserati,Ghibli S Q4,2015.0,37900.0,"3L V-6 gasoline direct injection, DOHC, variable valve control,",3.0,Automatic,1.0,Gasoline,Four-wheel Drive,17.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Brown,Blue Emozione Mica,27999.0,1,1,1.0,1.0
Nissan,Titan PRO-4X,2018.0,61492.0,5.6L V8 32V GDI DOHC,5.6,7-Speed Automatic,1.0,Gasoline,Four-wheel Drive,13.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Black,Gray,35687.0,1,1,1.0,0.0
Hyundai,Tucson Limited,2023.0,7282.0,2.5L I4 16V PDI DOHC,2.5,8-Speed Automatic with SHIFTRONIC,1.0,Gasoline,Four-wheel Drive,28.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Gray,Calypso Red,35060.0,1,0,1.0,1.0
Maserati,Quattroporte S Q4 GranLusso,2021.0,5470.0,"3L V-6 gasoline direct injection, DOHC, variable valve control,",3.0,Automatic,1.0,Gasoline,Four-wheel Drive,13.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Black,Blue Nobile Tri-Coat,77990.0,1,1,1.0,0.0
